departure time,arrival time,date change,departure airport,arrival airport,price,airline,distinct airline count,stop airport,stop count,overhead bin access,day
09:20,15:45,0,YTZ,YVR,4728,"AC(Jazz), AC(Jazz)",2,"YOW, YUL",2,1,1
10:00,12:18,0,YYZ,YVR,226,WS,1,,0,0,2
14:00,16:14,0,YYZ,YVR,226,WS,1,,0,0,2
22:25,00:40,1,YYZ,YVR,226,WS,1,,0,0,2
22:15,07:07,1,YYZ,YVR,237,WS,1,YWG,1,0,2
22:10,00:20,1,YYZ,YVR,272,F8,1,,0,0,2
14:45,21:25,0,YTZ,YVR,280,PD(Inc),1,YUL,1,0,2
16:45,21:25,0,YTZ,YVR,280,PD(Inc),1,YUL,1,0,2
22:45,00:52,1,YYZ,YVR,287,"PD, TS",2,,0,0,2
16:35,21:25,0,YYZ,YVR,287,PD,1,YUL,1,0,2
07:40,09:50,0,YYZ,YVR,297,F8,1,,0,0,2
09:00,11:07,0,YYZ,YVR,310,AC,1,,0,1,2
22:10,00:17,1,YYZ,YVR,310,AC,1,,0,1,2
07:20,11:15,0,YTZ,YVR,319,PD(Inc),1,YOW,1,0,2
09:15,21:33,0,YTZ,YVR,319,"PD(Inc), PD(Inc)",2,"YQT, YOW",2,0,2
14:30,21:33,0,YTZ,YVR,319,PD(Inc),1,YOW,1,0,2
15:30,21:33,0,YTZ,YVR,319,PD(Inc),1,YOW,1,0,2
17:15,21:33,0,YTZ,YVR,319,PD(Inc),1,YOW,1,0,2
16:30,21:35,0,YYZ,YVR,322,"WS, F8",2,YWG,1,0,2
07:00,11:15,0,YYZ,YVR,325,PD,1,YOW,1,0,2
16:45,21:33,0,YYZ,YVR,325,PD,1,YOW,1,0,2
06:30,08:20,0,YYZ,YVR,337,AC,1,,0,1,2
12:30,21:25,0,YTZ,YVR,337,PD(Inc),1,YUL,1,0,2
15:20,09:46,1,YYZ,YVR,372,WS,1,YHZ,1,0,2
18:30,09:46,1,YYZ,YVR,372,WS,1,YHZ,1,0,2
10:05,21:25,0,YYZ,YVR,376,PD,1,"YHZ, YUL",2,0,2
10:05,21:33,0,YYZ,YVR,376,PD,1,"YHZ, YOW",2,0,2
23:15,11:15,1,YYZ,YVR,376,PD,1,"YHZ, YOW",2,0,2
07:00,09:07,0,YYZ,YVR,378,"PD, TS",2,,0,0,2
22:15,10:55,1,YYZ,YVR,383,WS,1,"YWG, YEG",2,0,2
16:20,20:20,0,YTZ,YVR,426,AC(Jazz),1,YOW,1,1,2
17:20,00:20,1,YTZ,YVR,426,AC(Jazz),1,YUL,1,1,2
18:20,00:20,1,YTZ,YVR,426,AC(Jazz),1,YUL,1,1,2
19:20,00:03,1,YTZ,YVR,426,AC(Jazz),1,YOW,1,1,2
15:10,20:20,0,YYZ,YVR,433,AC,1,YOW,1,1,2
17:00,00:20,1,YYZ,YVR,433,AC,1,YUL,1,1,2
17:10,00:03,1,YYZ,YVR,433,AC,1,YOW,1,1,2
17:30,00:20,1,YYZ,YVR,433,AC,1,YUL,1,1,2
18:00,00:20,1,YYZ,YVR,433,AC,1,YUL,1,1,2
18:10,00:03,1,YYZ,YVR,433,AC,1,YOW,1,1,2
19:00,00:20,1,YYZ,YVR,433,AC,1,YUL,1,1,2
19:10,00:03,1,YYZ,YVR,433,AC,1,YOW,1,1,2
10:30,12:37,0,YYZ,YVR,435,"PD, TS",2,,0,0,2
13:25,15:29,0,YYZ,YVR,435,"PD, TS",2,,0,0,2
19:30,07:07,1,YYZ,YVR,469,WS,1,YWG,1,0,2
09:15,18:50,0,YYZ,YVR,470,AC(Jazz),1,YLW,1,1,2
09:15,20:30,0,YYZ,YVR,470,AC(Jazz),1,YLW,1,1,2
09:15,21:30,0,YYZ,YVR,470,AC(Jazz),1,YLW,1,1,2
20:55,06:52,1,YYZ,YVR,475,"AC(Rouge), AC(Jazz)",2,YQR,1,1,2
09:20,20:20,0,YTZ,YVR,476,AC(Jazz),1,YOW,1,1,2
11:20,20:20,0,YTZ,YVR,476,AC(Jazz),1,YOW,1,1,2
11:20,00:03,1,YTZ,YVR,476,AC(Jazz),1,YOW,1,1,2
16:20,00:03,1,YTZ,YVR,476,AC(Jazz),1,YOW,1,1,2
09:55,19:18,0,YYZ,YVR,480,AC,1,YYC,1,1,2
19:25,06:43,1,YYZ,YVR,480,AC,1,YYC,1,1,2
19:25,07:33,1,YYZ,YVR,480,AC,1,YYC,1,1,2
20:30,06:43,1,YYZ,YVR,480,AC,1,YYC,1,1,2
20:30,07:33,1,YYZ,YVR,480,AC,1,YYC,1,1,2
12:20,00:20,1,YTZ,YVR,483,AC(Jazz),1,YUL,1,1,2
15:20,00:20,1,YTZ,YVR,483,AC(Jazz),1,YUL,1,1,2
20:20,09:58,1,YTZ,YVR,483,AC(Jazz),1,YUL,1,1,2
07:30,20:20,0,YYZ,YVR,483,AC,1,YOW,1,1,2
08:10,20:20,0,YYZ,YVR,483,AC,1,YOW,1,1,2
09:55,20:20,0,YYZ,YVR,483,AC,1,YOW,1,1,2
12:10,20:20,0,YYZ,YVR,483,AC,1,YOW,1,1,2
12:10,00:03,1,YYZ,YVR,483,AC,1,YOW,1,1,2
15:10,00:03,1,YYZ,YVR,483,AC,1,YOW,1,1,2
21:55,09:38,1,YYZ,YVR,483,AC,1,YOW,1,1,2
22:30,07:00,1,YYZ,YVR,483,AC,1,YWG,1,1,2
22:30,07:33,1,YYZ,YVR,483,AC,1,"YWG, YYC",2,1,2
00:30,09:58,0,YYZ,YVR,489,AC(Jazz),1,YUL,1,1,2
11:00,00:20,1,YYZ,YVR,489,AC,1,YUL,1,1,2
12:00,00:20,1,YYZ,YVR,489,AC,1,YUL,1,1,2
14:00,00:20,1,YYZ,YVR,489,AC,1,YUL,1,1,2
16:00,00:20,1,YYZ,YVR,489,AC,1,YUL,1,1,2
23:30,09:58,1,YYZ,YVR,489,AC,1,YUL,1,1,2
08:05,10:01,0,YYZ,YVR,503,AC,1,,0,1,2
09:50,11:40,0,YYZ,YVR,503,AC,1,,0,1,2
18:40,20:47,0,YYZ,YVR,503,"PD, TS",2,,0,1,2
10:20,20:00,0,YTZ,YVR,560,AC(Jazz),1,"YUL, YQB",2,1,2
10:20,20:00,0,YTZ,YVR,560,"AC(Jazz), AC(Jazz)",2,"YUL, YQB",2,1,2
10:20,00:03,1,YTZ,YVR,560,"AC(Jazz), AC(Jazz)",2,"YUL, YQB, YOW",3,1,2
10:20,00:03,1,YTZ,YVR,560,"AC(Jazz), AC(Jazz), AC(Jazz)",2,"YUL, YQB, YOW",3,1,2
11:20,20:00,0,YTZ,YVR,560,"AC(Jazz), AC(Jazz)",2,"YOW, YQB",2,1,2
11:20,00:20,1,YTZ,YVR,560,"AC(Jazz), AC(Jazz)",2,"YOW, YQB, YUL",3,1,2
11:20,00:20,1,YTZ,YVR,560,"AC(Jazz), AC(Jazz), AC(Rouge)",3,"YOW, YQB, YUL",3,1,2
12:20,20:00,0,YTZ,YVR,560,AC(Jazz),1,"YUL, YQB",2,1,2
12:20,00:03,1,YTZ,YVR,560,"AC(Jazz), AC(Jazz)",2,"YUL, YQB, YOW",3,1,2
12:10,20:00,0,YYZ,YVR,567,AC(Jazz),1,"YOW, YQB",2,1,2
16:20,06:43,1,YTZ,YVR,606,AC(Jazz),1,"YOW, YYC",2,1,2
16:20,07:33,1,YTZ,YVR,606,AC(Jazz),1,"YOW, YYC",2,1,2
09:20,20:00,0,YTZ,YVR,611,"AC(Jazz), AC(Jazz)",2,"YOW, YQB",2,1,2
09:20,00:20,1,YTZ,YVR,611,"AC(Jazz), AC(Jazz)",2,"YOW, YQB, YUL",3,1,2
09:20,00:20,1,YTZ,YVR,611,"AC(Jazz), AC(Jazz), AC(Rouge)",3,"YOW, YQB, YUL",3,1,2
17:10,06:43,1,YYZ,YVR,612,AC,1,"YOW, YYC",2,1,2
17:10,07:33,1,YYZ,YVR,612,AC,1,"YOW, YYC",2,1,2
18:10,06:43,1,YYZ,YVR,612,AC,1,"YOW, YYC",2,1,2
18:10,07:33,1,YYZ,YVR,612,AC,1,"YOW, YYC",2,1,2
07:20,20:00,0,YTZ,YVR,617,"AC(Jazz), AC(Jazz)",2,"YUL, YQB",2,1,2
07:20,20:00,0,YTZ,YVR,617,AC(Jazz),1,"YUL, YQB",2,1,2
07:20,00:03,1,YTZ,YVR,617,"AC(Jazz), AC(Jazz), AC(Jazz)",2,"YUL, YQB, YOW",3,1,2
07:20,00:03,1,YTZ,YVR,617,"AC(Jazz), AC(Jazz)",2,"YUL, YQB, YOW",3,1,2
08:20,20:00,0,YTZ,YVR,617,"AC(Jazz), AC(Jazz)",2,"YUL, YQB",2,1,2
08:20,20:00,0,YTZ,YVR,617,AC(Jazz),1,"YUL, YQB",2,1,2
08:20,00:03,1,YTZ,YVR,617,"AC(Jazz), AC(Jazz)",2,"YUL, YQB, YOW",3,1,2
08:20,00:03,1,YTZ,YVR,617,"AC(Jazz), AC(Jazz), AC(Jazz)",2,"YUL, YQB, YOW",3,1,2
07:30,20:00,0,YYZ,YVR,617,AC(Jazz),1,"YOW, YQB",2,1,2
06:30,20:00,0,YYZ,YVR,618,AC(Rouge),1,"YUL, YQB",2,1,2
07:00,20:00,0,YYZ,YVR,618,AC(Rouge),1,"YUL, YQB",2,1,2
06:30,20:00,0,YYZ,YVR,624,AC,1,"YUL, YQB",2,1,2
07:00,20:00,0,YYZ,YVR,624,AC,1,"YUL, YQB",2,1,2
07:00,21:25,0,YTZ,YVR,632,PD(Inc),1,YUL,1,1,2
07:00,10:35,1,YTZ,YVR,632,PD(Inc),1,YUL,1,1,2
08:50,21:25,0,YTZ,YVR,632,PD(Inc),1,YUL,1,1,2
08:50,10:35,1,YTZ,YVR,632,PD(Inc),1,YUL,1,1,2
11:00,21:25,0,YTZ,YVR,632,PD(Inc),1,YUL,1,1,2
11:00,10:35,1,YTZ,YVR,632,PD(Inc),1,YUL,1,1,2
12:30,10:35,1,YTZ,YVR,632,PD(Inc),1,YUL,1,1,2
14:45,10:35,1,YTZ,YVR,632,PD(Inc),1,YUL,1,1,2
16:45,10:35,1,YTZ,YVR,632,PD(Inc),1,YUL,1,1,2
18:00,10:35,1,YTZ,YVR,632,PD(Inc),1,YUL,1,1,2
18:00,21:25,1,YTZ,YVR,632,PD(Inc),1,YUL,1,1,2
21:40,10:35,1,YTZ,YVR,632,PD(Inc),1,YUL,1,1,2
21:40,21:25,1,YTZ,YVR,632,PD(Inc),1,YUL,1,1,2
16:35,10:35,1,YYZ,YVR,639,PD,1,YUL,1,1,2
19:30,10:35,1,YYZ,YVR,639,"TS, PD",2,YUL,1,1,2
23:15,10:35,1,YYZ,YVR,639,PD,1,YUL,1,1,2
09:20,06:43,1,YTZ,YVR,645,AC(Jazz),1,"YOW, YYC",2,1,2
09:20,07:33,1,YTZ,YVR,645,AC(Jazz),1,"YOW, YYC",2,1,2
11:20,06:43,1,YTZ,YVR,645,AC(Jazz),1,"YOW, YYC",2,1,2
11:20,07:33,1,YTZ,YVR,645,AC(Jazz),1,"YOW, YYC",2,1,2
10:20,08:43,1,YTZ,YVR,653,AC(Jazz),1,"YUL, YYC",2,1,2
12:20,12:57,1,YTZ,YVR,653,"AC(Jazz), AC(Jazz)",2,"YUL, YYC",2,1,2
16:20,08:43,1,YTZ,YVR,653,AC(Jazz),1,"YOW, YYC",2,1,2
16:20,12:13,1,YTZ,YVR,653,"AC(Jazz), AC(Jazz)",2,"YOW, YYC, YEG",3,1,2
16:20,12:57,1,YTZ,YVR,653,"AC(Jazz), AC(Jazz)",2,"YOW, YYC",2,1,2
16:20,19:18,1,YTZ,YVR,653,AC(Jazz),1,"YOW, YYC",2,1,2
17:20,12:13,1,YTZ,YVR,653,"AC(Jazz), AC(Jazz)",2,"YUL, YYC, YEG",3,1,2
17:20,12:57,1,YTZ,YVR,653,"AC(Jazz), AC(Jazz)",2,"YUL, YYC",2,1,2
17:20,13:18,1,YTZ,YVR,653,"AC(Jazz), AC(Jazz)",2,"YUL, YYC, YEG",3,1,2
19:25,08:43,1,YYZ,YVR,660,AC,1,YYC,1,1,2
19:25,12:57,1,YYZ,YVR,660,AC(Jazz),1,YYC,1,1,2
20:30,12:57,1,YYZ,YVR,660,AC(Jazz),1,YYC,1,1,2
22:30,19:53,1,YYZ,YVR,681,AC,1,YWG,1,1,2
09:20,00:03,1,YTZ,YVR,682,AC(Jazz),1,YOW,1,1,2
07:15,09:22,0,YYZ,YVR,684,AC,1,,0,1,2
07:45,09:52,0,YYZ,YVR,684,AC,1,,0,1,2
10:15,12:22,0,YYZ,YVR,684,AC,1,,0,1,2
12:00,14:07,0,YYZ,YVR,684,AC,1,,0,1,2
08:20,15:45,0,YTZ,YVR,686,AC(Jazz),1,YUL,1,1,2
10:20,15:45,0,YTZ,YVR,686,AC(Jazz),1,YUL,1,1,2
12:20,19:10,0,YTZ,YVR,686,AC(Jazz),1,YUL,1,1,2
15:20,20:36,0,YTZ,YVR,686,AC(Jazz),1,YUL,1,1,2
11:20,12:57,1,YTZ,YVR,693,"AC(Jazz), AC(Jazz)",2,"YOW, YYC",2,1,2
06:30,10:34,0,YYZ,YVR,693,WS,1,YYC,1,1,2
06:30,11:05,0,YYZ,YVR,693,WS,1,YYC,1,1,2
06:30,11:35,0,YYZ,YVR,693,WS,1,YYC,1,1,2
06:30,11:38,0,YYZ,YVR,693,AC,1,YUL,1,1,2
07:00,11:38,0,YYZ,YVR,693,AC,1,YUL,1,1,2
07:15,11:48,0,YYZ,YVR,693,AC,1,YWG,1,1,2
08:00,12:13,0,YYZ,YVR,693,AC,1,YEG,1,1,2
08:00,12:35,0,YYZ,YVR,693,WS,1,YYC,1,1,2
08:10,11:48,0,YYZ,YVR,693,AC,1,YWG,1,1,2
08:30,12:00,0,YYZ,YVR,693,"AC(Rouge), AC(Jazz)",2,YXE,1,1,2
08:35,12:47,0,YYZ,YVR,693,"AC(Rouge), AC(Jazz)",2,YYJ,1,1,2
10:35,15:08,0,YYZ,YVR,693,AC,1,YYC,1,1,2
10:35,17:18,0,YYZ,YVR,693,AC,1,YYC,1,1,2
11:00,15:45,0,YYZ,YVR,693,AC,1,YUL,1,1,2
12:00,14:14,0,YYZ,YVR,693,WS,1,,0,1,2
12:00,15:23,0,YYZ,YVR,693,"AC(Rouge), AC(Jazz)",2,YYJ,1,1,2
12:00,16:10,0,YYZ,YVR,693,WS,1,YEG,1,1,2
12:00,17:58,0,YYZ,YVR,693,"AC(Rouge), AC(Jazz)",2,YYJ,1,1,2
12:40,18:28,0,YYZ,YVR,693,AC,1,YEG,1,1,2
13:05,19:12,0,YYZ,YVR,693,"AC(Rouge), AC(Jazz)",2,YQR,1,1,2
14:40,19:18,0,YYZ,YVR,693,AC,1,YYC,1,1,2
15:25,19:11,0,YYZ,YVR,693,WS,1,YEG,1,1,2
16:00,18:14,0,YYZ,YVR,693,WS,1,,0,1,2
16:00,20:36,0,YYZ,YVR,693,AC,1,YUL,1,1,2
16:15,20:33,0,YYZ,YVR,693,AC,1,YYC,1,1,2
16:35,21:19,0,YYZ,YVR,693,"AC(Rouge), AC(Jazz)",2,YXE,1,1,2
20:00,22:15,0,YYZ,YVR,693,WS,1,,0,1,2
07:20,06:43,1,YTZ,YVR,699,AC(Jazz),1,"YUL, YYC",2,1,2
08:20,06:43,1,YTZ,YVR,699,AC(Jazz),1,"YUL, YYC",2,1,2
08:20,07:33,1,YTZ,YVR,699,AC(Jazz),1,"YUL, YYC",2,1,2
12:20,12:57,1,YTZ,YVR,699,"AC(Jazz), AC(Jazz)",2,"YUL, YYC",2,1,2
15:20,12:57,1,YTZ,YVR,699,"AC(Jazz), AC(Jazz)",2,"YUL, YYC",2,1,2
22:30,12:25,1,YYZ,YVR,708,AC,1,YHZ,1,1,2
16:20,15:08,1,YTZ,YVR,726,AC(Jazz),1,"YOW, YYC",2,1,2
16:20,17:18,1,YTZ,YVR,726,AC(Jazz),1,"YOW, YYC",2,1,2
16:20,20:33,1,YTZ,YVR,726,AC(Jazz),1,"YOW, YYC",2,1,2
17:20,06:43,1,YTZ,YVR,726,AC(Jazz),1,"YUL, YYC",2,1,2
17:20,07:33,1,YTZ,YVR,726,AC(Jazz),1,"YUL, YYC",2,1,2
17:20,17:18,1,YTZ,YVR,726,AC(Jazz),1,"YUL, YYC",2,1,2
17:20,19:18,1,YTZ,YVR,726,AC(Jazz),1,"YUL, YYC",2,1,2
20:10,08:43,1,YYZ,YVR,730,"AC(Rouge), AC(Jazz)",2,YYJ,1,1,2
19:25,15:08,1,YYZ,YVR,733,AC,1,YYC,1,1,2
20:30,15:08,1,YYZ,YVR,733,AC,1,YYC,1,1,2
20:30,17:18,1,YYZ,YVR,733,AC,1,YYC,1,1,2
09:00,11:18,0,YYZ,YVR,734,WS,1,,0,1,2
11:59,15:46,0,YYZ,YVR,734,WS,1,YWG,1,1,2
07:20,19:12,0,YTZ,YVR,737,"AC(Jazz), AC(Jazz), AC(Jazz)",2,"YUL, YQR",2,1,2
07:20,21:33,0,YTZ,YVR,739,PD(Inc),1,YOW,1,1,2
09:30,21:33,0,YTZ,YVR,739,PD(Inc),1,YOW,1,1,2
14:30,11:15,1,YTZ,YVR,739,PD(Inc),1,YOW,1,1,2
15:30,11:15,1,YTZ,YVR,739,PD(Inc),1,YOW,1,1,2
17:15,11:15,1,YTZ,YVR,739,PD(Inc),1,YOW,1,1,2
18:55,11:15,1,YTZ,YVR,739,PD(Inc),1,YOW,1,1,2
20:55,11:15,1,YTZ,YVR,739,PD(Inc),1,YOW,1,1,2
20:30,08:43,1,YYZ,YVR,740,AC,1,YYC,1,1,2
22:15,12:35,1,YYZ,YVR,740,WS,1,"YEG, YYC",2,1,2
22:15,12:35,1,YYZ,YVR,740,WS,1,"YEG, YYC",2,1,2
22:30,06:38,1,YYZ,YVR,740,AC,1,YEG,1,1,2
22:30,07:38,1,YYZ,YVR,740,AC,1,YEG,1,1,2
07:20,15:45,0,YTZ,YVR,742,AC(Jazz),1,YUL,1,1,2
07:20,19:10,0,YTZ,YVR,742,AC(Jazz),1,YUL,1,1,2
07:20,20:36,0,YTZ,YVR,742,AC(Jazz),1,YUL,1,1,2
08:20,19:10,0,YTZ,YVR,742,AC(Jazz),1,YUL,1,1,2
08:20,20:36,0,YTZ,YVR,742,AC(Jazz),1,YUL,1,1,2
10:20,19:10,0,YTZ,YVR,742,AC(Jazz),1,YUL,1,1,2
10:20,20:36,0,YTZ,YVR,742,AC(Jazz),1,YUL,1,1,2
12:20,20:36,0,YTZ,YVR,742,AC(Jazz),1,YUL,1,1,2
00:30,09:38,0,YYZ,YVR,743,AC,1,YOW,1,1,2
22:15,12:35,1,YYZ,YVR,743,WS,1,"YWG, YYC",2,1,2
23:25,11:15,1,YYZ,YVR,746,PD,1,YOW,1,1,2
00:30,11:38,0,YYZ,YVR,749,AC(Jazz),1,YUL,1,1,2
07:20,00:20,1,YTZ,YVR,752,AC(Jazz),1,YUL,1,1,2
08:20,00:20,1,YTZ,YVR,752,AC(Jazz),1,YUL,1,1,2
10:20,00:20,1,YTZ,YVR,752,AC(Jazz),1,YUL,1,1,2
12:20,15:45,1,YTZ,YVR,752,AC(Jazz),1,YUL,1,1,2
15:20,09:58,1,YTZ,YVR,752,AC(Jazz),1,YUL,1,1,2
15:20,15:45,1,YTZ,YVR,752,AC(Jazz),1,YUL,1,1,2
15:20,00:20,2,YTZ,YVR,752,AC(Jazz),1,YUL,1,1,2
17:20,09:58,1,YTZ,YVR,752,AC(Jazz),1,YUL,1,1,2
17:20,15:45,1,YTZ,YVR,752,AC(Jazz),1,YUL,1,1,2
17:20,00:20,2,YTZ,YVR,752,AC(Jazz),1,YUL,1,1,2
18:20,09:58,1,YTZ,YVR,752,AC(Jazz),1,YUL,1,1,2
18:20,15:45,1,YTZ,YVR,752,AC(Jazz),1,YUL,1,1,2
18:20,00:20,2,YTZ,YVR,752,AC(Jazz),1,YUL,1,1,2
20:20,15:45,1,YTZ,YVR,752,AC(Jazz),1,YUL,1,1,2
20:20,00:20,2,YTZ,YVR,752,AC(Jazz),1,YUL,1,1,2
00:30,19:10,0,YYZ,YVR,758,AC(Jazz),1,YUL,1,1,2
20:00,15:45,1,YYZ,YVR,758,AC,1,YUL,1,1,2
23:30,15:45,1,YYZ,YVR,758,AC,1,YUL,1,1,2
12:20,06:43,1,YTZ,YVR,772,AC(Jazz),1,"YUL, YYC",2,1,2
15:20,06:43,1,YTZ,YVR,772,AC(Jazz),1,"YUL, YYC",2,1,2
15:20,07:33,1,YTZ,YVR,772,AC(Jazz),1,"YUL, YYC",2,1,2
15:20,17:18,1,YTZ,YVR,772,AC(Jazz),1,"YUL, YYC",2,1,2
17:20,12:13,1,YTZ,YVR,781,AC(Jazz),1,"YUL, YEG",2,1,2
17:20,18:28,1,YTZ,YVR,781,AC(Jazz),1,"YUL, YEG",2,1,2
17:20,20:20,1,YTZ,YVR,791,"AC(Jazz), AC(Jazz)",2,"YUL, YOW",2,1,2
17:20,20:20,1,YTZ,YVR,791,"AC(Jazz), AC(Jazz)",2,"YUL, YOW",2,1,2
18:20,20:20,1,YTZ,YVR,791,"AC(Jazz), AC(Jazz)",2,"YUL, YOW",2,1,2
18:20,20:20,1,YTZ,YVR,791,"AC(Jazz), AC(Jazz)",2,"YUL, YOW",2,1,2
16:15,19:53,0,YYZ,YVR,797,AC,1,YWG,1,1,2
12:20,20:20,0,YTZ,YVR,801,"AC(Jazz), AC(Jazz)",2,"YUL, YOW",2,1,2
12:20,20:20,0,YTZ,YVR,801,"AC(Jazz), AC(Jazz)",2,"YUL, YOW",2,1,2
11:20,08:43,1,YTZ,YVR,817,AC(Jazz),1,"YOW, YYC",2,1,2
20:55,14:12,1,YYZ,YVR,836,"AC(Rouge), AC(Jazz)",2,YQR,1,1,2
15:20,20:36,1,YTZ,YVR,858,AC(Jazz),1,YUL,1,1,2
17:20,19:18,1,YTZ,YVR,858,AC(Jazz),1,"YUL, YYC",2,1,2
17:20,20:36,1,YTZ,YVR,858,AC(Jazz),1,YUL,1,1,2
17:20,23:05,1,YTZ,YVR,858,AC(Jazz),1,YUL,1,1,2
18:20,11:38,1,YTZ,YVR,858,AC(Jazz),1,YUL,1,1,2
18:20,19:18,1,YTZ,YVR,858,AC(Jazz),1,"YUL, YYC",2,1,2
18:20,20:36,1,YTZ,YVR,858,AC(Jazz),1,YUL,1,1,2
18:20,23:05,1,YTZ,YVR,858,AC(Jazz),1,YUL,1,1,2
20:20,11:38,1,YTZ,YVR,858,AC(Jazz),1,YUL,1,1,2
20:20,11:58,1,YTZ,YVR,858,AC(Jazz),1,"YUL, YYC",2,1,2
20:20,12:57,1,YTZ,YVR,858,"AC(Jazz), AC(Jazz)",2,"YUL, YYC",2,1,2
20:20,19:18,1,YTZ,YVR,858,AC(Jazz),1,"YUL, YYC",2,1,2
20:20,19:53,1,YTZ,YVR,858,AC(Jazz),1,"YUL, YWG",2,1,2
20:20,20:36,1,YTZ,YVR,858,AC(Jazz),1,YUL,1,1,2
20:20,23:05,1,YTZ,YVR,858,AC(Jazz),1,YUL,1,1,2
19:15,21:23,0,YYZ,YVR,859,AC,1,,0,1,2
00:30,20:36,0,YYZ,YVR,865,AC(Jazz),1,YUL,1,1,2
20:35,16:11,1,YYZ,YVR,883,WS(Encore),1,YLW,1,1,2
19:00,16:10,1,YYZ,YVR,929,WS,1,YEG,1,1,2
22:15,16:10,1,YYZ,YVR,929,WS,1,YEG,1,1,2
22:15,19:11,1,YYZ,YVR,929,WS,1,YEG,1,1,2
21:15,18:28,1,YYZ,YVR,963,AC,1,YEG,1,1,2
22:30,12:13,1,YYZ,YVR,963,AC,1,YEG,1,1,2
22:30,13:18,1,YYZ,YVR,963,AC,1,YEG,1,1,2
22:30,18:28,1,YYZ,YVR,963,AC,1,YEG,1,1,2
19:20,20:20,1,YTZ,YVR,1021,AC(Jazz),1,YOW,1,1,2
00:30,20:20,0,YYZ,YVR,1028,AC,1,YOW,1,1,2
09:20,19:53,0,YTZ,YVR,1077,"AC(Jazz), AC(Jazz)",2,"YOW, YUL, YWG",3,1,2
17:20,19:10,1,YTZ,YVR,1087,AC(Jazz),1,YUL,1,1,2
18:20,19:10,1,YTZ,YVR,1087,AC(Jazz),1,YUL,1,1,2
20:20,19:10,1,YTZ,YVR,1087,AC(Jazz),1,YUL,1,1,2
23:30,19:10,1,YYZ,YVR,1094,AC,1,YUL,1,1,2
09:20,19:18,0,YTZ,YVR,1096,"AC(Jazz), AC(Jazz)",2,"YOW, YUL, YYC",3,1,2
18:45,20:41,0,YYZ,YVR,1130,AC,1,,0,1,2
00:30,09:58,0,YYZ,YVR,1134,AC(Pal),1,"YOW, YUL",2,1,2
08:20,19:53,0,YTZ,YVR,1138,AC(Jazz),1,"YUL, YWG",2,1,2
10:20,19:53,0,YTZ,YVR,1138,AC(Jazz),1,"YUL, YWG",2,1,2
00:30,11:58,0,YYZ,YVR,1159,AC(Jazz),1,"YUL, YYC",2,1,2
00:30,12:58,0,YYZ,YVR,1159,AC(Jazz),1,"YUL, YYC",2,1,2
10:20,19:18,0,YTZ,YVR,1162,AC(Jazz),1,"YUL, YYC",2,1,2
12:20,19:18,0,YTZ,YVR,1162,AC(Jazz),1,"YUL, YYC",2,1,2
07:20,14:12,0,YTZ,YVR,1177,"AC(Jazz), AC(Jazz), AC(Jazz)",2,"YUL, YQR",2,1,2
08:20,19:18,0,YTZ,YVR,1218,AC(Jazz),1,"YUL, YYC",2,1,2
07:40,09:50,0,YYZ,YVR,207,F8,1,,0,0,3
22:10,00:20,1,YYZ,YVR,207,F8,1,,0,0,3
15:15,21:35,0,YYZ,YVR,209,"WS, F8",2,YWG,1,0,3
