departure time,arrival time,date change,departure airport,arrival airport,price,airline,distinct airline count,stop airport,stop count,overhead bin access,day
22:15,07:07,1,YYZ,YVR,209,WS,1,YWG,1,0,3
10:00,12:18,0,YYZ,YVR,226,WS,1,,0,0,3
22:25,00:40,1,YYZ,YVR,226,WS,1,,0,0,3
16:45,21:25,0,YTZ,YVR,280,PD(Inc),1,YUL,1,0,3
07:00,09:07,0,YYZ,YVR,287,"PD, TS",2,,0,0,3
16:35,21:25,0,YYZ,YVR,287,PD,1,YUL,1,0,3
22:45,00:52,1,YYZ,YVR,287,"PD, TS",2,,0,0,3
10:15,12:22,0,YYZ,YVR,310,AC,1,,0,1,3
06:30,08:20,0,YYZ,YVR,310,AC,1,,0,1,3
07:15,09:22,0,YYZ,YVR,310,AC,1,,0,1,3
07:45,09:52,0,YYZ,YVR,310,AC,1,,0,1,3
12:00,14:14,0,YYZ,YVR,313,WS,1,,0,0,3
14:00,16:14,0,YYZ,YVR,313,WS,1,,0,0,3
07:20,11:15,0,YTZ,YVR,319,PD(Inc),1,YOW,1,0,3
07:00,11:15,0,YYZ,YVR,325,PD,1,YOW,1,0,3
13:25,15:29,0,YYZ,YVR,325,"PD, TS",2,,0,0,3
15:15,00:09,1,YYZ,YVR,332,WS,1,"YWG, YYC",2,0,3
08:05,10:01,0,YYZ,YVR,337,AC,1,,0,1,3
08:30,10:38,0,YYZ,YVR,337,AC,1,,0,1,3
09:50,11:40,0,YYZ,YVR,337,AC,1,,0,1,3
12:30,21:25,0,YTZ,YVR,337,PD(Inc),1,YUL,1,0,3
21:45,16:36,1,YYZ,YVR,354,WS,1,YXE,1,0,3
10:05,21:25,0,YYZ,YVR,376,PD,1,"YHZ, YUL",2,0,3
23:15,11:15,1,YYZ,YVR,376,PD,1,"YHZ, YOW",2,0,3
10:30,12:37,0,YYZ,YVR,378,"PD, TS",2,,0,0,3
21:00,07:39,1,YYZ,YVR,380,WS,1,YYC,1,0,3
22:20,07:39,1,YYZ,YVR,380,WS,1,YYC,1,0,3
21:00,07:07,1,YYZ,YVR,383,WS,1,YWG,1,0,3
08:00,16:11,0,YYZ,YVR,418,WS(Encore),1,"YEG, YLW",2,0,3
10:00,16:11,0,YYZ,YVR,418,WS(Encore),1,"YYC, YLW",2,0,3
16:20,20:20,0,YTZ,YVR,426,AC(Jazz),1,YOW,1,1,3
19:20,00:03,1,YTZ,YVR,426,AC(Jazz),1,YOW,1,1,3
14:45,21:25,0,YTZ,YVR,428,PD(Inc),1,YUL,1,0,3
07:15,11:48,0,YYZ,YVR,433,AC,1,YWG,1,1,3
08:10,14:12,0,YYZ,YVR,433,"AC(Rouge), AC(Jazz)",2,YQR,1,1,3
08:55,15:38,0,YYZ,YVR,433,AC(Jazz),1,"YYC, YEG",2,1,3
15:10,20:20,0,YYZ,YVR,433,AC,1,YOW,1,1,3
16:35,21:19,0,YYZ,YVR,433,"AC(Rouge), AC(Jazz)",2,YXE,1,1,3
17:00,00:20,1,YYZ,YVR,433,AC,1,YUL,1,1,3
17:10,00:03,1,YYZ,YVR,433,AC,1,YOW,1,1,3
18:00,00:20,1,YYZ,YVR,433,AC,1,YUL,1,1,3
18:10,00:03,1,YYZ,YVR,433,AC,1,YOW,1,1,3
19:00,00:20,1,YYZ,YVR,433,AC,1,YUL,1,1,3
19:10,00:03,1,YYZ,YVR,433,AC,1,YOW,1,1,3
07:00,13:35,0,YYZ,YVR,439,WS,1,"YYJ, YYC",2,0,3
07:00,14:35,0,YYZ,YVR,439,WS,1,"YYJ, YYC",2,0,3
07:00,15:35,0,YYZ,YVR,439,WS,1,"YYJ, YYC",2,0,3
07:00,15:35,0,YYZ,YVR,439,WS,1,"YYJ, YYC",2,0,3
08:00,21:59,0,YYZ,YVR,455,WS,1,"YEG, YLW",2,0,3
10:00,21:59,0,YYZ,YVR,455,WS,1,"YYC, YLW",2,0,3
10:00,21:59,0,YYZ,YVR,455,WS,1,"YYC, YLW",2,0,3
08:00,21:59,0,YYZ,YVR,465,WS,1,"YEG, YLW",2,0,3
15:15,07:07,1,YYZ,YVR,469,WS,1,YWG,1,0,3
19:30,07:07,1,YYZ,YVR,469,WS,1,YWG,1,0,3
12:00,21:19,0,YYZ,YVR,471,"AC(Rouge), AC(Jazz)",2,YXE,1,1,3
08:10,19:12,0,YYZ,YVR,475,"AC(Rouge), AC(Jazz)",2,YQR,1,1,3
20:55,06:52,1,YYZ,YVR,475,"AC(Rouge), AC(Jazz)",2,YQR,1,1,3
09:20,20:20,0,YTZ,YVR,476,AC(Jazz),1,YOW,1,1,3
11:20,20:20,0,YTZ,YVR,476,AC(Jazz),1,YOW,1,1,3
11:20,00:03,1,YTZ,YVR,476,AC(Jazz),1,YOW,1,1,3
16:20,00:03,1,YTZ,YVR,476,AC(Jazz),1,YOW,1,1,3
07:00,14:40,0,YYZ,YVR,476,WS(Encore),1,YYJ,1,0,3
07:00,19:28,0,YYZ,YVR,476,WS(Encore),1,YYJ,1,0,3
08:00,19:28,0,YYZ,YVR,476,WS(Encore),1,"YEG, YYJ",2,0,3
08:55,18:28,0,YYZ,YVR,480,AC(Jazz),1,"YYC, YEG",2,1,3
12:20,00:20,1,YTZ,YVR,483,AC(Jazz),1,YUL,1,1,3
15:20,00:20,1,YTZ,YVR,483,AC(Jazz),1,YUL,1,1,3
00:30,09:38,0,YYZ,YVR,483,AC,1,YOW,1,1,3
07:30,20:20,0,YYZ,YVR,483,AC,1,YOW,1,1,3
08:10,20:20,0,YYZ,YVR,483,AC,1,YOW,1,1,3
09:55,20:20,0,YYZ,YVR,483,AC,1,YOW,1,1,3
12:10,20:20,0,YYZ,YVR,483,AC,1,YOW,1,1,3
12:10,00:03,1,YYZ,YVR,483,AC,1,YOW,1,1,3
15:10,00:03,1,YYZ,YVR,483,AC,1,YOW,1,1,3
07:15,19:53,0,YYZ,YVR,483,AC,1,YWG,1,1,3
22:30,07:33,1,YYZ,YVR,483,AC,1,"YWG, YYC",2,1,3
00:30,09:58,0,YYZ,YVR,489,AC(Jazz),1,YUL,1,1,3
12:00,00:20,1,YYZ,YVR,489,AC,1,YUL,1,1,3
14:00,00:20,1,YYZ,YVR,489,AC,1,YUL,1,1,3
09:00,11:07,0,YYZ,YVR,503,AC,1,,0,1,3
12:00,14:07,0,YYZ,YVR,503,AC,1,,0,1,3
18:40,20:47,0,YYZ,YVR,503,"PD, TS",2,,0,1,3
07:00,16:11,0,YYZ,YVR,514,"WS(Encore), WS(Encore)",2,"YYJ, YLW",2,0,3
15:20,18:50,1,YTZ,YVR,539,"AC(Jazz), AC(Rouge), AC(Jazz)",3,"YUL, YLW",2,1,3
15:20,20:30,1,YTZ,YVR,539,"AC(Jazz), AC(Rouge), AC(Jazz)",3,"YUL, YLW",2,1,3
21:45,11:05,1,YYZ,YVR,541,WS,1,"YXE, YYC",2,0,3
21:45,11:05,1,YYZ,YVR,541,WS,1,"YXE, YYC",2,0,3
21:45,11:35,1,YYZ,YVR,541,WS,1,"YXE, YYC",2,0,3
21:45,11:35,1,YYZ,YVR,541,WS,1,"YXE, YYC",2,0,3
10:20,00:03,1,YTZ,YVR,560,"AC(Jazz), AC(Jazz)",2,"YUL, YQB, YOW",3,1,3
11:20,00:20,1,YTZ,YVR,560,"AC(Jazz), AC(Jazz)",2,"YOW, YQB, YUL",3,1,3
11:20,00:20,1,YTZ,YVR,560,"AC(Jazz), AC(Jazz), AC(Rouge)",3,"YOW, YQB, YUL",3,1,3
12:20,00:03,1,YTZ,YVR,560,"AC(Jazz), AC(Jazz)",2,"YUL, YQB, YOW",3,1,3
21:00,11:05,1,YYZ,YVR,580,WS,1,YYC,1,0,3
21:00,11:35,1,YYZ,YVR,580,WS,1,YYC,1,0,3
22:20,11:05,1,YYZ,YVR,580,WS,1,YYC,1,0,3
22:20,11:35,1,YYZ,YVR,580,WS,1,YYC,1,0,3
16:20,06:43,1,YTZ,YVR,606,AC(Jazz),1,"YOW, YYC",2,1,3
16:20,07:33,1,YTZ,YVR,606,AC(Jazz),1,"YOW, YYC",2,1,3
10:20,20:30,0,YTZ,YVR,606,"AC(Jazz), AC(Jazz), AC(Jazz)",2,"YUL, YYC, YLW",3,1,3
10:20,21:30,0,YTZ,YVR,606,"AC(Jazz), AC(Jazz), AC(Jazz)",2,"YUL, YYC, YLW",3,1,3
12:20,20:30,0,YTZ,YVR,606,"AC(Jazz), AC(Jazz), AC(Jazz)",2,"YUL, YYC, YLW",3,1,3
12:20,21:30,0,YTZ,YVR,606,"AC(Jazz), AC(Jazz), AC(Jazz)",2,"YUL, YYC, YLW",3,1,3
09:20,00:20,1,YTZ,YVR,611,"AC(Jazz), AC(Jazz)",2,"YOW, YQB, YUL",3,1,3
09:20,00:20,1,YTZ,YVR,611,"AC(Jazz), AC(Jazz), AC(Rouge)",3,"YOW, YQB, YUL",3,1,3
18:10,06:43,1,YYZ,YVR,612,AC,1,"YOW, YYC",2,1,3
07:20,00:03,1,YTZ,YVR,617,"AC(Jazz), AC(Jazz)",2,"YUL, YQB, YOW",3,1,3
08:20,00:03,1,YTZ,YVR,617,"AC(Jazz), AC(Jazz)",2,"YUL, YQB, YOW",3,1,3
07:00,21:25,0,YTZ,YVR,632,PD(Inc),1,YUL,1,1,3
07:00,10:35,1,YTZ,YVR,632,PD(Inc),1,YUL,1,1,3
08:50,21:25,0,YTZ,YVR,632,PD(Inc),1,YUL,1,1,3
08:50,10:35,1,YTZ,YVR,632,PD(Inc),1,YUL,1,1,3
11:00,21:25,0,YTZ,YVR,632,PD(Inc),1,YUL,1,1,3
11:00,10:35,1,YTZ,YVR,632,PD(Inc),1,YUL,1,1,3
12:30,10:35,1,YTZ,YVR,632,PD(Inc),1,YUL,1,1,3
14:45,10:35,1,YTZ,YVR,632,PD(Inc),1,YUL,1,1,3
16:45,10:35,1,YTZ,YVR,632,PD(Inc),1,YUL,1,1,3
21:40,10:35,1,YTZ,YVR,632,PD(Inc),1,YUL,1,1,3
16:35,10:35,1,YYZ,YVR,639,PD,1,YUL,1,1,3
23:15,10:35,1,YYZ,YVR,639,PD,1,YUL,1,1,3
11:20,06:43,1,YTZ,YVR,645,AC(Jazz),1,"YOW, YYC",2,1,3
11:20,07:33,1,YTZ,YVR,645,AC(Jazz),1,"YOW, YYC",2,1,3
10:20,06:43,1,YTZ,YVR,653,AC(Jazz),1,"YUL, YYC",2,1,3
10:20,07:33,1,YTZ,YVR,653,AC(Jazz),1,"YUL, YYC",2,1,3
10:20,08:43,1,YTZ,YVR,653,AC(Jazz),1,"YUL, YYC",2,1,3
10:20,11:58,1,YTZ,YVR,653,AC(Jazz),1,"YUL, YYC",2,1,3
12:20,06:43,1,YTZ,YVR,653,AC(Jazz),1,"YUL, YYC",2,1,3
12:20,07:33,1,YTZ,YVR,653,AC(Jazz),1,"YUL, YYC",2,1,3
12:20,08:43,1,YTZ,YVR,653,AC(Jazz),1,"YUL, YYC",2,1,3
12:20,11:58,1,YTZ,YVR,653,AC(Jazz),1,"YUL, YYC",2,1,3
16:20,08:43,1,YTZ,YVR,653,AC(Jazz),1,"YOW, YYC",2,1,3
16:20,12:13,1,YTZ,YVR,653,"AC(Jazz), AC(Jazz)",2,"YOW, YYC, YEG",3,1,3
16:20,13:18,1,YTZ,YVR,653,"AC(Jazz), AC(Jazz)",2,"YOW, YYC, YEG",3,1,3
17:10,06:43,1,YYZ,YVR,660,AC,1,"YOW, YYC",2,1,3
18:00,08:43,1,YYZ,YVR,660,AC,1,"YUL, YYC",2,1,3
07:20,20:30,0,YTZ,YVR,662,"AC(Jazz), AC(Jazz), AC(Jazz)",2,"YUL, YYC, YLW",3,1,3
07:20,21:30,0,YTZ,YVR,662,"AC(Jazz), AC(Jazz), AC(Jazz)",2,"YUL, YYC, YLW",3,1,3
08:20,20:30,0,YTZ,YVR,662,"AC(Jazz), AC(Jazz), AC(Jazz)",2,"YUL, YYC, YLW",3,1,3
08:20,21:30,0,YTZ,YVR,662,"AC(Jazz), AC(Jazz), AC(Jazz)",2,"YUL, YYC, YLW",3,1,3
09:20,00:03,1,YTZ,YVR,682,AC(Jazz),1,YOW,1,1,3
19:20,14:12,1,YTZ,YVR,682,"AC(Jazz), AC(Pal), AC(Jazz), AC(Jazz)",3,"YOW, YUL, YQR",3,1,3
16:20,07:33,1,YTZ,YVR,682,"AC(Jazz), AC(Jazz)",2,"YOW, YWG, YYC",3,1,3
16:20,08:43,1,YTZ,YVR,682,"AC(Jazz), AC(Jazz)",2,"YOW, YWG, YYC",3,1,3
14:45,16:52,0,YYZ,YVR,684,AC,1,,0,1,3
17:15,19:22,0,YYZ,YVR,684,AC,1,,0,1,3
18:45,20:41,0,YYZ,YVR,684,AC,1,,0,1,3
20:00,22:08,0,YYZ,YVR,684,AC,1,,0,1,3
22:10,00:17,1,YYZ,YVR,684,AC,1,,0,1,3
08:20,15:45,0,YTZ,YVR,686,AC(Jazz),1,YUL,1,1,3
10:20,15:45,0,YTZ,YVR,686,AC(Jazz),1,YUL,1,1,3
12:20,19:10,0,YTZ,YVR,686,AC(Jazz),1,YUL,1,1,3
15:20,20:36,0,YTZ,YVR,686,AC(Jazz),1,YUL,1,1,3
15:20,23:05,0,YTZ,YVR,686,AC(Jazz),1,YUL,1,1,3
17:20,00:20,1,YTZ,YVR,686,AC(Jazz),1,YUL,1,1,3
18:20,00:20,1,YTZ,YVR,686,AC(Jazz),1,YUL,1,1,3
10:20,00:03,1,YTZ,YVR,690,"AC(Jazz), AC(Jazz), AC(Jazz)",2,"YUL, YQB, YOW",3,1,3
11:20,08:43,1,YTZ,YVR,693,AC(Jazz),1,"YOW, YYC",2,1,3
11:20,11:58,1,YTZ,YVR,693,AC(Jazz),1,"YOW, YYC",2,1,3
06:30,10:34,0,YYZ,YVR,693,WS,1,YYC,1,1,3
06:30,11:05,0,YYZ,YVR,693,WS,1,YYC,1,1,3
07:00,11:38,0,YYZ,YVR,693,AC,1,YUL,1,1,3
08:00,12:35,0,YYZ,YVR,693,WS,1,YYC,1,1,3
08:30,12:00,0,YYZ,YVR,693,"AC(Rouge), AC(Jazz)",2,YXE,1,1,3
08:35,12:47,0,YYZ,YVR,693,"AC(Rouge), AC(Jazz)",2,YYJ,1,1,3
08:55,12:57,0,YYZ,YVR,693,AC(Jazz),1,YYC,1,1,3
09:00,11:18,0,YYZ,YVR,693,WS,1,,0,1,3
10:00,13:35,0,YYZ,YVR,693,WS,1,YYC,1,1,3
10:00,14:35,0,YYZ,YVR,693,WS,1,YYC,1,1,3
11:00,14:35,0,YYZ,YVR,693,WS,1,YYC,1,1,3
11:00,15:35,0,YYZ,YVR,693,WS,1,YYC,1,1,3
12:00,15:23,0,YYZ,YVR,693,"AC(Rouge), AC(Jazz)",2,YYJ,1,1,3
12:00,16:10,0,YYZ,YVR,693,WS,1,YEG,1,1,3
12:00,17:58,0,YYZ,YVR,693,"AC(Rouge), AC(Jazz)",2,YYJ,1,1,3
14:20,19:53,0,YYZ,YVR,693,AC,1,YWG,1,1,3
14:40,19:18,0,YYZ,YVR,693,AC,1,YYC,1,1,3
16:00,18:14,0,YYZ,YVR,693,WS,1,,0,1,3
16:15,19:53,0,YYZ,YVR,693,AC,1,YWG,1,1,3
16:15,20:33,0,YYZ,YVR,693,AC,1,YYC,1,1,3
20:00,22:15,0,YYZ,YVR,693,WS,1,,0,1,3
20:00,00:09,1,YYZ,YVR,693,WS,1,YYC,1,1,3
07:20,06:43,1,YTZ,YVR,699,AC(Jazz),1,"YUL, YYC",2,1,3
07:20,07:33,1,YTZ,YVR,699,AC(Jazz),1,"YUL, YYC",2,1,3
07:20,08:43,1,YTZ,YVR,699,AC(Jazz),1,"YUL, YYC",2,1,3
12:20,06:43,1,YTZ,YVR,699,AC(Jazz),1,"YUL, YYC",2,1,3
12:20,07:33,1,YTZ,YVR,699,AC(Jazz),1,"YUL, YYC",2,1,3
15:20,06:43,1,YTZ,YVR,699,AC(Jazz),1,"YUL, YYC",2,1,3
07:20,00:03,1,YTZ,YVR,715,"AC(Jazz), AC(Jazz), AC(Jazz)",2,"YUL, YQB, YOW",3,1,3
16:20,12:58,1,YTZ,YVR,719,"AC(Jazz), AC(Jazz)",2,"YOW, YWG, YYC",3,1,3
10:20,12:58,1,YTZ,YVR,726,AC(Jazz),1,"YUL, YYC",2,1,3
12:20,12:58,1,YTZ,YVR,726,AC(Jazz),1,"YUL, YYC",2,1,3
16:20,12:58,1,YTZ,YVR,726,AC(Jazz),1,"YOW, YYC",2,1,3
16:20,17:18,1,YTZ,YVR,726,AC(Jazz),1,"YOW, YYC",2,1,3
16:20,19:18,1,YTZ,YVR,726,AC(Jazz),1,"YOW, YYC",2,1,3
16:20,20:33,1,YTZ,YVR,726,AC(Jazz),1,"YOW, YYC",2,1,3
19:20,15:45,1,YTZ,YVR,728,"AC(Jazz), AC(Jazz)",2,"YOW, YUL",2,1,3
18:00,10:35,1,YTZ,YVR,732,PD(Inc),1,YUL,1,1,3
10:20,12:10,1,YTZ,YVR,737,"AC(Jazz), AC(Rouge), AC(Jazz)",3,"YUL, YLW",2,1,3
12:20,12:10,1,YTZ,YVR,737,"AC(Jazz), AC(Rouge), AC(Jazz)",3,"YUL, YLW",2,1,3
21:00,12:00,1,YYZ,YVR,737,"AC(Rouge), AC(Jazz)",2,YXE,1,1,3
14:30,11:15,1,YTZ,YVR,739,PD(Inc),1,YOW,1,1,3
14:30,21:33,1,YTZ,YVR,739,PD(Inc),1,YOW,1,1,3
15:30,11:15,1,YTZ,YVR,739,PD(Inc),1,YOW,1,1,3
15:30,21:33,1,YTZ,YVR,739,PD(Inc),1,YOW,1,1,3
17:15,11:15,1,YTZ,YVR,739,PD(Inc),1,YOW,1,1,3
17:15,21:33,1,YTZ,YVR,739,PD(Inc),1,YOW,1,1,3
18:55,11:15,1,YTZ,YVR,739,PD(Inc),1,YOW,1,1,3
18:55,21:33,1,YTZ,YVR,739,PD(Inc),1,YOW,1,1,3
20:55,11:15,1,YTZ,YVR,739,PD(Inc),1,YOW,1,1,3
20:55,21:33,1,YTZ,YVR,739,PD(Inc),1,YOW,1,1,3
21:15,06:38,1,YYZ,YVR,740,AC,1,YEG,1,1,3
22:30,06:38,1,YYZ,YVR,740,AC,1,YEG,1,1,3
22:30,07:38,1,YYZ,YVR,740,AC,1,YEG,1,1,3
00:30,15:08,0,YYZ,YVR,742,AC(Jazz),1,"YUL, YYC",2,1,3
07:20,15:45,0,YTZ,YVR,742,AC(Jazz),1,YUL,1,1,3
07:20,19:10,0,YTZ,YVR,742,AC(Jazz),1,YUL,1,1,3
07:20,20:36,0,YTZ,YVR,742,AC(Jazz),1,YUL,1,1,3
08:20,19:10,0,YTZ,YVR,742,AC(Jazz),1,YUL,1,1,3
08:20,20:36,0,YTZ,YVR,742,AC(Jazz),1,YUL,1,1,3
10:20,19:10,0,YTZ,YVR,742,AC(Jazz),1,YUL,1,1,3
10:20,20:36,0,YTZ,YVR,742,AC(Jazz),1,YUL,1,1,3
10:20,23:05,0,YTZ,YVR,742,AC(Jazz),1,YUL,1,1,3
12:20,20:36,0,YTZ,YVR,742,AC(Jazz),1,YUL,1,1,3
12:20,23:05,0,YTZ,YVR,742,AC(Jazz),1,YUL,1,1,3
20:20,09:58,1,YTZ,YVR,742,AC(Jazz),1,YUL,1,1,3
21:55,09:38,1,YYZ,YVR,743,AC,1,YOW,1,1,3
22:30,07:00,1,YYZ,YVR,743,AC,1,YWG,1,1,3
23:25,11:15,1,YYZ,YVR,746,PD,1,YOW,1,1,3
00:30,11:38,0,YYZ,YVR,749,AC(Jazz),1,YUL,1,1,3
23:30,09:58,1,YYZ,YVR,749,AC,1,YUL,1,1,3
23:30,11:38,1,YYZ,YVR,749,AC,1,YUL,1,1,3
12:20,21:47,0,YTZ,YVR,750,AC(Jazz),1,"YUL, YHZ",2,1,3
07:20,00:20,1,YTZ,YVR,752,AC(Jazz),1,YUL,1,1,3
08:20,00:20,1,YTZ,YVR,752,AC(Jazz),1,YUL,1,1,3
10:20,00:20,1,YTZ,YVR,752,AC(Jazz),1,YUL,1,1,3
10:20,15:45,1,YTZ,YVR,752,AC(Jazz),1,YUL,1,1,3
12:20,15:45,1,YTZ,YVR,752,AC(Jazz),1,YUL,1,1,3
15:20,15:45,1,YTZ,YVR,752,AC(Jazz),1,YUL,1,1,3
20:20,14:12,1,YTZ,YVR,752,"AC(Jazz), AC(Jazz), AC(Jazz)",2,"YUL, YQR",2,1,3
20:20,15:45,1,YTZ,YVR,752,AC(Jazz),1,YUL,1,1,3
00:30,15:45,0,YYZ,YVR,758,AC(Jazz),1,YUL,1,1,3
23:30,15:45,1,YYZ,YVR,758,AC,1,YUL,1,1,3
15:20,07:33,1,YTZ,YVR,772,AC(Jazz),1,"YUL, YYC",2,1,3
15:20,17:18,1,YTZ,YVR,772,AC(Jazz),1,"YUL, YYC",2,1,3
20:20,18:54,1,YTZ,YVR,779,"AC(Jazz), AC(Jazz), AC(Jazz)",2,"YUL, YXE",2,1,3
22:30,12:58,1,YYZ,YVR,780,AC,1,"YWG, YYC",2,1,3
20:20,19:12,1,YTZ,YVR,783,"AC(Jazz), AC(Jazz), AC(Jazz)",2,"YUL, YQR",2,1,3
22:30,19:53,1,YYZ,YVR,784,AC,1,YWG,1,1,3
18:20,23:05,0,YTZ,YVR,790,AC(Jazz),1,YUL,1,1,3
20:20,20:20,1,YTZ,YVR,791,"AC(Jazz), AC(Jazz)",2,"YUL, YOW",2,1,3
20:20,20:20,1,YTZ,YVR,791,"AC(Jazz), AC(Jazz)",2,"YUL, YOW",2,1,3
21:45,17:41,1,YYZ,YVR,799,WS,1,YQR,1,1,3
10:20,19:18,0,YTZ,YVR,801,AC(Jazz),1,"YUL, YYC",2,1,3
12:20,19:18,0,YTZ,YVR,801,AC(Jazz),1,"YUL, YYC",2,1,3
15:20,00:03,1,YTZ,YVR,801,"AC(Jazz), AC(Jazz)",2,"YUL, YOW",2,1,3
07:20,21:47,0,YTZ,YVR,807,AC(Jazz),1,"YUL, YHZ",2,1,3
07:20,21:47,0,YTZ,YVR,807,AC(Jazz),1,"YUL, YHZ",2,1,3
17:20,23:05,0,YTZ,YVR,852,AC(Jazz),1,YUL,1,1,3
07:20,19:18,0,YTZ,YVR,858,AC(Jazz),1,"YUL, YYC",2,1,3
07:20,23:05,0,YTZ,YVR,858,AC(Jazz),1,YUL,1,1,3
08:20,19:18,0,YTZ,YVR,858,AC(Jazz),1,"YUL, YYC",2,1,3
15:20,09:58,1,YTZ,YVR,858,AC(Jazz),1,YUL,1,1,3
15:20,00:20,2,YTZ,YVR,858,AC(Jazz),1,YUL,1,1,3
20:20,12:00,1,YTZ,YVR,858,"AC(Jazz), AC(Jazz), AC(Jazz)",2,"YUL, YXE",2,1,3
20:20,19:18,1,YTZ,YVR,858,AC(Jazz),1,"YUL, YYC",2,1,3
20:20,20:33,1,YTZ,YVR,858,AC(Jazz),1,"YUL, YYC",2,1,3
20:20,00:20,2,YTZ,YVR,858,AC(Jazz),1,YUL,1,1,3
21:40,21:25,1,YTZ,YVR,863,PD(Inc),1,YUL,1,1,3
00:30,20:36,0,YYZ,YVR,865,AC(Jazz),1,YUL,1,1,3
23:30,15:08,1,YYZ,YVR,865,AC,1,"YUL, YYC",2,1,3
23:15,21:25,1,YYZ,YVR,870,PD,1,YUL,1,1,3
21:00,18:04,1,YYZ,YVR,871,WS,1,YYC,1,1,3
22:20,18:04,1,YYZ,YVR,871,WS,1,YYC,1,1,3
18:20,15:45,1,YTZ,YVR,876,AC(Jazz),1,YUL,1,1,3
15:20,17:18,1,YTZ,YVR,894,AC(Jazz),1,"YUL, YYC",2,1,3
22:30,12:25,1,YYZ,YVR,896,AC,1,YHZ,1,1,3
17:20,15:45,1,YTZ,YVR,898,AC(Jazz),1,YUL,1,1,3
18:20,18:54,1,YTZ,YVR,903,"AC(Jazz), AC(Jazz), AC(Jazz)",2,"YUL, YXE",2,1,3
22:30,12:58,1,YYZ,YVR,906,AC(Jazz),1,"YEG, YYC",2,1,3
22:30,12:58,1,YYZ,YVR,906,AC(Jazz),1,"YEG, YYC",2,1,3
18:20,19:12,1,YTZ,YVR,907,"AC(Jazz), AC(Jazz), AC(Jazz)",2,"YUL, YQR",2,1,3
18:20,17:18,1,YTZ,YVR,942,AC(Jazz),1,"YUL, YYC",2,1,3
16:15,12:58,1,YYZ,YVR,949,AC,1,YYC,1,1,3
17:15,12:58,1,YYZ,YVR,949,AC,1,YYC,1,1,3
21:15,12:13,1,YYZ,YVR,963,AC,1,YEG,1,1,3
21:15,13:18,1,YYZ,YVR,963,AC,1,YEG,1,1,3
21:15,15:38,1,YYZ,YVR,963,AC,1,YEG,1,1,3
22:30,12:13,1,YYZ,YVR,963,AC,1,YEG,1,1,3
22:30,13:18,1,YYZ,YVR,963,AC,1,YEG,1,1,3
22:30,15:38,1,YYZ,YVR,963,AC,1,YEG,1,1,3
18:00,21:25,1,YTZ,YVR,964,PD(Inc),1,YUL,1,1,3
18:20,09:58,1,YTZ,YVR,982,AC(Jazz),1,YUL,1,1,3
18:20,00:20,2,YTZ,YVR,982,AC(Jazz),1,YUL,1,1,3
17:20,00:20,2,YTZ,YVR,1005,AC(Jazz),1,YUL,1,1,3
19:20,09:38,1,YTZ,YVR,1021,AC(Jazz),1,YOW,1,1,3
19:20,20:20,1,YTZ,YVR,1021,AC(Jazz),1,YOW,1,1,3
00:30,20:20,0,YYZ,YVR,1028,AC,1,YOW,1,1,3
09:20,19:18,0,YTZ,YVR,1077,"AC(Jazz), AC(Jazz)",2,"YOW, YUL, YYC",3,1,3
